ref_hash,preds
8037074399801210204_sc,100539.375
4412133225013819820_sc,154387.78
231958042134247877_sc,1707541.5
7476938320345210114_sc,71556.73
1146042606026351981_sc,62277.28
7400225817584781570_sc,163110.98
468542199713607063_sc,58656.67
4011255161618227695_sc,13242.851
8776637051925748175_sc,78884.914
4879853228617555502_sc,91899.94
667604193140176829_sc,1728726.0
2320916379005980182_sc,21447.111
5666933924501715026_sc,1730380.4
8859927598135352204_sc,1717791.0
2956738341082471803_sc,1724100.4
1690569145405062821_sc,1687416.6
2140084611422931531_sc,1723576.0
8970078089303417153_sc,1726135.6
177912074292178350_sc,99091.336
7318289394118972732_sc,91205.414
1940308499741808368_sc,1727910.1
7133562638776314246_sc,1732972.6
6617087372336873745_sc,93788.54
500489261138703100_sc,1731946.6
7756749781721907775_sc,89830.664
8384339067772805183_sc,3107.8738
8262710206217839690_sc,158069.88
2602898208805258988_sc,90795.41
1518481999516345122_sc,1690382.6
7997524844512741479_sc,1708081.6
5677108715804446153_sc,160309.36
3574783047311690438_sc,1715910.4
7200126308849106772_sc,1731149.1
6160296150550237674_sc,98728.76
4245989314011920626_sc,146893.23
9163691733522024311_sc,6831.393
6583336848259657671_sc,152292.39
833051061509056153_sc,74602.52
2165107064221488066_sc,82407.12
5060863374487629989_sc,127555.26
8556220447212294409_sc,1710790.1
636052377133477971_sc,17096.67
7606373044178408869_sc,25436.213
6907444707904459166_sc,1729208.4
3431741413289294031_sc,-40419.848
4278322999749078468_sc,1725356.9
662265038065635145_sc,1727328.4
1809018844906060988_sc,1734852.6
1178814257733157992_sc,17333.959
3909490067037920960_sc,1722799.0
1541324159243200226_sc,58722.605
7302763401517797768_sc,37666.664
5656530072362587111_sc,1728726.0
7443057868273109504_sc,58801.75
5501189935566039442_sc,1721609.6
1556354731604948943_sc,1729220.4
6705949550735967289_sc,15291.944
7356913731933820116_sc,1728989.6
8359194093556928348_sc,156815.67
2508226136976416087_sc,153752.05
1436718505383296652_sc,141414.52
9105446547834950391_sc,61758.3
250726684145037792_sc,648239.4
5600018473586414572_sc,1724676.1
2552133036409595861_sc,93281.41
544794693198230062_sc,1717057.4
4231495410586606338_sc,11291.922
5924894402461467939_sc,1730169.6
6559304465495175713_sc,1687805.5
5919982278076432812_sc,101481.59
685452639277402521_sc,100698.21
956129284625295693_sc,171376.5
1638530527798516285_sc,1717526.4
2337661320767711000_sc,145111.25
4542190528747001372_sc,72978.375
7705818386822934020_sc,52000.934
5527643530485925963_sc,78874.88
8730844973733131749_sc,10450.09
9073443362749714834_sc,9528.784
6623259915055950836_sc,935294.06
5526161722894659149_sc,92416.914
522681488878524681_sc,1726399.9
5375536783986066490_sc,76974.25
3946274998746567955_sc,78338.086
7238029008873910059_sc,1712558.1
4326817794496845185_sc,6120.9395
255361535552971536_sc,16290.367
3480908204647034001_sc,1715159.1
8450472917440144312_sc,151624.77
6015309271910434426_sc,175068.62
272422071711353222_sc,92808.62
927468193178870107_sc,1709597.0
7180349344149693201_sc,36963.574
5835215132383654714_sc,81687.22
705680285325934215_sc,24314.94
6060607899559541867_sc,103792.12
8351819877126766113_sc,161369.11
6670273584094913410_sc,1723627.5
7632116337444092468_sc,28017.344
445404712834113397_sc,1700688.6
5247757921420448553_sc,159181.67
7579819941493107596_sc,142257.23
2819684080483568394_sc,135226.73
3804969796184769090_sc,134336.69
5914471478110228443_sc,1703101.6
285252913246126418_sc,1722023.0
2721463392587846483_sc,1731583.4
4312797920455975906_sc,1674308.6
4512834526926434678_sc,1731707.6
579914761012200897_sc,103608.81
1135214919939812278_sc,12677.448
7158087062881306472_sc,164110.19
407395146583217875_sc,1734729.4
2240121487065826143_sc,148924.06
1463307942771676792_sc,18543.557
5139491521413181280_sc,4193.3574
6109237529986658994_sc,1710668.5
8277202207884324535_sc,1738550.5
6352034693034170053_sc,84795.516
1009765744699621480_sc,90328.18
5081779408790754218_sc,1729373.9
4684414233187806875_sc,82082.336
7470375944044494446_sc,71589.96
4613963584386205012_sc,1725932.4
1347036269026983354_sc,67718.07
4176373441821247905_sc,1721273.1
7453436545562333710_sc,1738804.0
8874421515512355298_sc,126325.28
7050491824926722179_sc,4153.65
3587239665391317268_sc,1734668.0
5791329852744219826_sc,1715362.6
8893312028805152272_sc,1724896.4
4164356099647334331_sc,91056.6
1911338239307388949_sc,152883.44
1302997397808809480_sc,1721391.6
2144730800142921486_sc,165324.95
8858543924240581104_sc,126311.27
8260474094625215888_sc,1725454.4
6189086803168820519_sc,1728061.0
6794025778553283678_sc,95387.06
6063253728543182633_sc,1696594.1
8809521604454234583_sc,134145.3
3921245679836738468_sc,1705363.0
1840472855282487189_sc,14818.332
8185238204802861564_sc,160309.36
90206436683095272_sc,1719523.6
2763738282346143127_sc,1736335.4
69953376973131768_sc,1721658.4
1050555779001655581_sc,1728713.6
6854790697075256121_sc,1708543.4
7801185705655665934_sc,13456.633
2091147090260334512_sc,84583.13
6587217237938250868_sc,1734830.0
3696668271958768679_sc,1734668.0
4615916997265419423_sc,159872.67
2215732142997660023_sc,1732244.9
8311718311727780697_sc,101937.93
3022647909835237158_sc,80652.41
4393838428033447292_sc,1638134.4
1422104063860792066_sc,158946.36
5858518503363404481_sc,101573.69
4009871360992589764_sc,71556.73
1174718837472340407_sc,1727951.0
485215356157440429_sc,49109.902
37614070345076200_sc,102473.9
3683542877486728400_sc,74347.09
3956408889671546133_sc,83176.88
5085323261528048422_sc,151949.2
7668313691719458613_sc,1718460.5
3256373641379120420_sc,1722003.0
1198090604756203594_sc,164005.67
9060159543077956409_sc,1732201.1
8817613412330837913_sc,48132.91
3061763971802320958_sc,119498.23
2856731344451101238_sc,1731017.6
7919521827906950210_sc,170178.92
7505362798618537053_sc,1712825.6
3633331780625220766_sc,21592.568
4513282053320308128_sc,169803.89
2120252087259718304_sc,170565.25
3559832342997424436_sc,1722611.0
6602178796024944310_sc,1709006.9
5552706205950122019_sc,164526.28
1865275317947037623_sc,1700437.5
2133603781821293733_sc,72931.02
4121600595351860791_sc,77371.875
570575621145098820_sc,1718725.6
6517967278248093799_sc,15208.191
5965517733474214730_sc,1725681.0
7876227321755756093_sc,79124.32
1060555429980775797_sc,1693668.4
8426550529525509209_sc,1670284.4
8310972825917711502_sc,1728945.0
6544451082123338624_sc,1712080.9
5133363641312004431_sc,62023.58
6759816840140184634_sc,1720140.0
2636773711632405287_sc,37122.645
1210956846038557957_sc,158999.67
3049356639409213245_sc,6171.875
412989683451315691_sc,165884.12
8518456903352026963_sc,13632.286
1018589119156384362_sc,66630.52
635189580505717878_sc,102931.02
2289358525218459050_sc,92277.81
598697723582486257_sc,91269.71
1611841085003465077_sc,156973.05
4315813765763103621_sc,1723803.6
275845705595471921_sc,110266.555
2366882790823119758_sc,2508.5266
5788574802126600316_sc,3733.7375
7707705334063786258_sc,94407.74
244922837548266375_sc,144058.92
1322108728603442246_sc,73631.62
8278271626517175842_sc,1731469.4
7601975606211832566_sc,99063.73
8562960731727410077_sc,1725815.4
796210743582450917_sc,67910.766
5923822372805830789_sc,1726777.1
2821069720933440257_sc,149026.52
7544035557069409303_sc,158480.03
7195132301030833645_sc,82153.195
560591250342212402_sc,67217.15
6438784824364436719_sc,84363.22
6829752190594739410_sc,70794.0
6962199686149733577_sc,1720310.4
4456199606605809871_sc,81109.94
4335898365327757804_sc,1709457.1
8737804351902314399_sc,102929.24
7698839002813392646_sc,1698788.6
5366409892533067913_sc,1722141.5
5552726625770694739_sc,1724573.6
6647737081439060424_sc,1453983.4
1082507920674519821_sc,1719584.0
1475698004604200431_sc,15548.395
7344167043841282433_sc,1722013.6
5886159822017821211_sc,99588.37
5109370914181750671_sc,1730622.0
4171119454481914881_sc,96793.43
4500106400406510006_sc,1717247.1
547574075902440041_sc,155103.14
3560570395631459891_sc,145822.3
4652238704557483830_sc,1715628.4
6992532995885027631_sc,1656832.6
6183069181813838112_sc,64042.656
6502055426817978086_sc,1699682.1
6679284345987017348_sc,1717779.0
3674079694324847302_sc,56292.355
6135187366507352287_sc,145224.86
7773684031567120674_sc,54819.535
840412702348633400_sc,1714220.5
1062593924593221621_sc,129016.13
1512845238978592053_sc,154122.39
8709226376552962140_sc,34070.7
3310347438534953385_sc,84681.63
3126836238022983525_sc,147236.38
5216897787515863631_sc,1723865.0
698006077844012920_sc,163172.52
2630747469783248051_sc,70744.71
57385107509301492_sc,1687429.6
3766955618950025556_sc,90207.07
8057928822234320161_sc,100170.56
712257484896818152_sc,1724467.1
6914901739998906524_sc,1708345.0
3439498888893787166_sc,21553.568
2620625689489756722_sc,147921.72
1010021828183654743_sc,163623.06
6085029860964115791_sc,90189.49
5317339043574452018_sc,96249.13
3300735587108368468_sc,98140.71
1205053209731251136_sc,1708492.4
4421324537034584189_sc,92384.72
8381226306611331401_sc,1724282.9
3154236097823939917_sc,1728873.6
2038607008283482081_sc,102247.22
3204217198412671026_sc,85409.62
1624995441114466315_sc,17881.18
4586766206357923674_sc,84118.73
7215591835172902259_sc,36249.555
5246847328093896802_sc,156083.31
1784118493865642030_sc,135780.19
3255344329640939739_sc,1724691.9
7061801123206612869_sc,1716835.6
3434809877593538249_sc,92239.4
2523072206498845257_sc,54235.277
3849310034090251664_sc,12607.296
2229921096763165660_sc,66619.13
6124800273398183436_sc,1727329.9
5667597319059157925_sc,142444.95
3177279304925158661_sc,99718.875
3539810991790531798_sc,1709116.4
7775339059854797620_sc,62611.824
3524702049122183634_sc,1702985.5
3691233989482350437_sc,1552226.4
288901117238835581_sc,56118.875
6881819833144463555_sc,80089.555
6324452081590056662_sc,128907.57
2953753303345563447_sc,18057.037
366471492050015405_sc,17232.482
8465710319831418458_sc,1727483.6
2315354392349435123_sc,1863.9814
1239685807083223771_sc,1710180.0
1483322828799314438_sc,101775.9
4949751922966132558_sc,14833.427
2798109914097037749_sc,13699.728
3484779974284727832_sc,5339.5215
6327528591462452852_sc,1703805.6
5223278379430141747_sc,97446.21
4796039659094834395_sc,51224.45
6778903157515210574_sc,16290.367
7595454593675339134_sc,58804.05
6332768736142871480_sc,1726186.4
7272692607076617824_sc,162645.7
2959444959982508845_sc,60054.957
7314910707900814898_sc,80481.73
2888612696725875132_sc,1705681.4
6998127676710450374_sc,74827.12
6641941951350700008_sc,64042.656
8446697365774225435_sc,153390.11
6476881586602231433_sc,13386.379
1370087128612229819_sc,1731956.6
7038474042494922503_sc,22596.773
7864631218125110009_sc,5377.797
3132872324329076999_sc,167852.67
2621865813519255549_sc,67513.43
741998879783557626_sc,10890.4375
7293699224292379217_sc,112675.44
8952568377558924488_sc,1731017.6
4814986700172075839_sc,91942.125
3155391272790901982_sc,1706033.4
5788998526718826581_sc,109523.02
9143917470124069448_sc,106346.99
1882206172835589255_sc,1725744.6
8930150790099631710_sc,85619.664
5612709265503292576_sc,1727586.9
2935000422089575321_sc,73555.99
3658858832359801506_sc,57750.77
6132004929498162808_sc,1731017.6
7635923357642097145_sc,164681.45
1482223870140476852_sc,4166.2188
4002407220404945072_sc,80481.73
2507693292136426711_sc,1724887.1
404949189587748409_sc,1718101.9
6186602063670439523_sc,160895.23
7208863095199760876_sc,1717430.4
6932315444239958539_sc,170294.06
6781577751635055580_sc,1723975.4
8778291021870384259_sc,64441.645
1452210498589843120_sc,56866.81
3396902447763581591_sc,937401.56
9028095564736377303_sc,152882.92
1846808417732452275_sc,13299.636
1166625522974770931_sc,61751.23
9177416560503030584_sc,1739198.4
7472762483650116230_sc,878981.8
8452666002515426771_sc,46672.168
7467893224068543243_sc,6971.7964
2958480240474132356_sc,7411.383
5676880158483559037_sc,1731757.5
5794225825456044153_sc,83867.74
7268621420408408112_sc,72655.59
8948358737836867535_sc,1701157.1
5634763894052681073_sc,106218.09
4965884022408883163_sc,1728945.0
7530893641411320639_sc,171469.45
1181806786809216287_sc,1723798.9
8491266452297458127_sc,1720012.5
4465532771191571594_sc,169744.44
668985268806136761_sc,70685.82
9077821193445719181_sc,19993.803
5161919902014353995_sc,153025.58
3628425929863829105_sc,158285.95
3196575907193441779_sc,1723695.4
7215284574958834194_sc,1719737.1
3965565636924981187_sc,1700250.0
1816493575709214923_sc,139958.08
22439635660647884_sc,84363.22
2387542642339800470_sc,45486.062
491873101040458985_sc,56208.98
8547153689918673220_sc,1714694.9
3984417350844328648_sc,1723813.0
670463833434683336_sc,142006.92
6826841949079549520_sc,92439.52
3876498474453994858_sc,1738291.4
6014480643306298911_sc,1683604.6
3898313319991969982_sc,71556.73
3894389304464475807_sc,56347.27
4198886889087691019_sc,1688369.6
6390110714224693624_sc,21293.438
4852410712583693162_sc,1697339.6
8705892946463820160_sc,143042.77
1775674478857942732_sc,1732408.1
6743355125066575622_sc,103934.9
1432673333262180580_sc,18698.57
2146350316546243824_sc,8454.244
5272561560414427919_sc,1719242.4
8222860287218833447_sc,143580.2
4451085258859292780_sc,1717476.0
7986976680614380526_sc,90814.35
8168615036148207143_sc,1715804.0
3014323683129677091_sc,72690.914
1693269206870522472_sc,158040.89
150357261708557676_sc,1725678.5
7110537068638200009_sc,90750.06
4283402221792926780_sc,1703315.1
6543664122763160735_sc,79548.78
545350831912610133_sc,1720618.6
8188539313490286312_sc,56241.965
8184319456153592455_sc,105809.875
4988127453795781447_sc,163450.94
5060217073626075004_sc,96838.15
4364604903023415348_sc,1725295.4
4773931202096570919_sc,1723761.5
730078559009814570_sc,90207.195
1270686870680080363_sc,93547.34
7947565546594940716_sc,57939.363
8377055221005429511_sc,89740.23
6918232228644495155_sc,12965.77
4566662146675105219_sc,9479.138
8210433086711241017_sc,89363.02
9107733486494855574_sc,100615.336
4276706186912317816_sc,12262.276
7271534933854013193_sc,73402.01
2613793857746965327_sc,149129.77
1451687100176401502_sc,115381.055
7237621553086139769_sc,1733890.5
8246992719303003892_sc,116080.77
8405626689479168524_sc,11291.922
1580181225587915472_sc,1711148.4
714790733496628283_sc,166483.67
260325831446231203_sc,77890.77
5985380200401042953_sc,891641.8
5703926656068210061_sc,159651.0
2389436669487732335_sc,25944.174
1223525960576844054_sc,1726676.0
4844204313831859000_sc,168203.92
2936392944804417314_sc,84219.305
7158201201921055149_sc,1716918.4
5366711858032322048_sc,1723634.5
6173577249492633115_sc,1710277.9
1557527096240789745_sc,1707671.0
5243999379139647183_sc,144520.02
2467598245467635664_sc,168743.06
6500514831276752956_sc,19550.568
5806502234320613765_sc,1712363.6
2397716514385764278_sc,111768.77
8064562621534464452_sc,57726.97
8019289436742415424_sc,1718967.1
2804554165558173661_sc,166017.19
6596544387753502386_sc,97746.56
513882846604023680_sc,1717737.4
6854641832617207735_sc,1729683.4
8008391588549447000_sc,90814.35
5916800380042241973_sc,122921.44
1518714971427410967_sc,1722545.6
4884057276996444347_sc,1716240.6
5053166506404104055_sc,1714247.0
2615031560034363273_sc,149146.3
3120442602172889252_sc,172537.38
6156859585837778408_sc,156973.05
8654499381165427972_sc,127250.586
1071465230572245851_sc,145901.14
6311709433213286942_sc,4177.135
6599240747266780073_sc,1724056.0
3174737576724188815_sc,154844.5
2135970077138462897_sc,1701473.6
5765288267738087454_sc,1709527.4
291445802921753423_sc,56689.965
1861291208582778635_sc,11608.031
6726048016920558622_sc,1715910.6
4198431270194160922_sc,79926.87
239144975763016253_sc,152610.4
1566439192847578952_sc,15385.849
6106231951996479571_sc,1436974.5
111282260227995992_sc,154549.67
2708216220469244895_sc,144919.56
8259425634479790091_sc,13058.403
6852379352947370341_sc,90680.78
2688813902853515307_sc,1723916.4
8782000660231910260_sc,1722113.4
550659075768009059_sc,140648.33
7520815731746083188_sc,1725508.0
8552823796428459848_sc,103751.75
5003113939540570528_sc,1723066.1
2188124803746612140_sc,1731686.0
7815042505525416403_sc,78475.945
3835676213447534377_sc,153211.86
4510970534591603953_sc,148274.64
7000009514067376053_sc,167802.98
1598081115944800452_sc,16290.367
3854158086351433672_sc,1684258.0
3490833738041753752_sc,1732639.1
7945388441648886055_sc,1694757.6
4223849121630087876_sc,15016.058
4662417431457937839_sc,167603.5
1304162678289448976_sc,1702416.6
8359810082413547919_sc,62855.38
4428265269205697412_sc,67109.086
8480081635703714984_sc,12734.544
7678630497412390052_sc,1724829.9
5712240054520975233_sc,39336.363
5708982233087242608_sc,1719744.0
4442108877986873401_sc,1715802.9
8769678605716490097_sc,1724821.6
7554294354652214732_sc,1722093.6
7774163349737657513_sc,27764.63
829963331501203304_sc,20731.205
6783241966773122178_sc,157466.19
554465358733938843_sc,1596324.4
7874134851694162310_sc,136700.73
8062538447608088994_sc,92352.71
3265658735384816669_sc,1726883.4
3026315285017981211_sc,1726758.0
2530205453263587629_sc,96293.086
6599149092952785966_sc,1728566.1
7972291711238626522_sc,1716340.0
919296654007412284_sc,136620.08
7061721980955080848_sc,1737811.6
687841410788342296_sc,56824.285
4067001819445894387_sc,1717314.0
4473696101648435821_sc,164029.5
